singer_mid,singer_name
004NZtxr073Onv,Austin Mahone (奥斯汀·马洪)
001eP4mf0NHjtY,李闰珉 (이루마)
004OD9AR43CdR3,2PM (투피엠)
003MV4VW0nA3jv,金6
003cHsJw40aXQ3,万妮达Vinida Weng
002Yj6qQ4Pm381,杨幂
0035W1HO3pRPKM,Little Mix
000S6GOh0ZM1DM,郭玲
001D3iYW43iP5F,黄安
002StkXg3U8jeK,满文军
004fhEB92mYy9u,宗次郎 (そうじろう)
002mkwgb1uFRF9,宋祖英
001FheYB4aB9aU,辉星 (휘성)
001iStex0XHk5a,上官红燕
0012PMlZ39pcW5,Janji
000b35XM4DvJiu,刘旭阳
003wWQBU0fHBcj,马旭东
002uhZEM1Ipk2L,MatisYahu
003sjS913lTCNu,鎖那 (さな)
0025uYT23dPLye,许靖韵
002ImZnn1tgHS1,龙飘飘
004Fol6s2uca3n,Blue (蓝乐团)
0040EhGd2lkffO,五月天阿信
002oNvvt1EjQYK,SING女团
000993SC4KERj4,Josh Vietti
004fWb2E1ucmbn,5 Seconds Of Summer
003b7byz4JUrXQ,高梨康治 (たかなし やすはる)
001hATZn3J0Hyy,刘增瞳
000BFczD2NDqrN,刘涛
0042LuKs3jivSY,张柏芝
000Jh2K72nwQmN,许志安
000q2KGX3oHcWT,杨培安
00213Ash0h3F2o,慕容晓晓
003VD9fu3Eh1q4,呦猫UNEKO
001GnU7a0kBSHD,彭羚
0044hYHz1Ytwa3,零点乐队
001JYsh131vdGw,旅行团乐队
000ndQx82fsq8Z,Tez Cadey
001iHAHQ3FTqQX,曹格
0018mI054LNj4a,连诗雅
001Pg4n80KCtxM,JS
000FRh9z07xgN1,汪东城
004MgTMW0cgf0Z,吴奇隆
002SgonK08U38t,T.R.Y
004MRuhr2A27gF,张也
0010zoCm4PVxf2,唐磊
003pmTzr2LXWMH,Mark Ronson
003Hk8ck2WMjKV,林奕匡
001opJBA3LDeSz,Sam Smith
002VGfNe404G7z,昭宥 (소유)
001mEdyz0sT9bn,苏子孽
0037uV5A4O7UGj,Miley Cyrus (麦莉·赛勒斯)
000n1IYB1uBYkx,刘昊霖
000jqHMB1iLuTg,龚玥
003vyHwp0iVQZp,陈学冬
0003CDDY4bDRAj,岳云鹏
004X4ZOL3nV7YE,颜小健
000BBwVn0Gk7x9,虞姬
004Tvn7x4G3qAm,Alex Goot
003KiJMA3QCdjW,Cardi B
000gzw6t2NK0hD,黑豹乐队
003u8FLw0PnQ3E,王绎龙
002A7BWV3BzznE,Remady (尼克)
0021z0wt3hg5tr,金久哲
002bUdiT32qZko,方季惟
000bzeAd1jLft0,滨崎步 (浜崎あゆみ)
002KE8fC4FYzsy,Christopher
000zKi283QfnI7,黑崎子
003HcPBe487z7O,Darin
002L1M7q12YoJi,张津涤
004WRLvn1RPWv5,刘嘉亮
002PYYRY3ptMsR,安与骑兵
001pU0uP3NkGza,majiko (まじ娘)
000SmT5G3PRSn4,李贞贤 (이정현)
002tkXly4bWwbU,李琛
000VnbWb2cCv07,张蔷
004JBnrz31Dj1E,唐古
003IpJo44NX2AE,Shakira (夏奇拉)
003rJfMG3PPqWd,萌萌哒天团
003ktdcg3E4kaG,洛天依
000WiQnt32DUS8,Eagles
003hP1b82zqCtm,张含韵
0006c3Oz12Ipwq,TK from 凛冽时雨 (TK from 凛として時雨)
0014Tkyd3E8qkQ,李小璐
002ZJbvE1TBHMD,不才
003Am5Ce3VwVZJ,Jony J
002uVveG0gdqAd,白智英 (백지영)
003NhZ721c2YTA,杭娇
0034Ua3C3J4f2i,张玮伽
001krjnH2OVWDK,冯曦妤
0035bDEn0Pypru,Boyce Avenue
0011MWLH4cnqKW,刘刚
0004rUDg4K1RmP,戴爱玲
0042z9w42tcUwn,梦洛伊
001iaSfi07zuSE,王铮亮
0018fnn70XaY0y,夏天Alex
000d7t570FaQhe,星月组合
000VqtNp29puEZ,Shila Amzah (茜拉)
002YLmsf15S2AD,F4
003xVwF32VaW5k,GARNiDELiA (ガルニデリア)
001OQMFW3llBEf,李紫婷
00421lyh1OAXIx,狮子LION
0041DmuJ2ipASg,左宏元
002CnF7l2L4oKA,Nelly
002m2h2n4Veqcj,祖海
002HKUyp2EZdfN,EXO-M (엑소엠)
0002ap1C2sIMqg,寂悸
000TtnRe0mPUAK,单色凌
003PDGj20Xv0on,郑钧
001FAb1d02xUcH,Drake
000Q4VSj3HSNvu,EXID (이엑스아이디)
000W6adM4E0PK6,陈立农
004RDzHQ1wLFm0,海阔
003V32kD1sgxy4,John Dreamer
000nQwT82S3Kb0,黄义达
001oeTXB0NqmTj,威神V
003ZShRo1v4D30,陈玉建
003C251T3U9dmh,Fifth Harmony (五美)
003y7ffP36dk5J,许佳慧
001H1sHq2FXFx2,邓伦
000mtw3k0FPkmP,张振宇
0006DNTE303bst,苏勒亚其其格
002YR9lV2dHvzv,小恩俊
000Ge3n63372QA,山野（李昊瀚）
001RM3Vm4X0y46,六月
004BsEon35Mmxz,茅野愛衣 (かやの あい)
0009MHTI3cF3vt,千百惠
0037XoFV0cxLZw,Mr.
002S8K4U0HFdgb,高耀太 (코요태)
002Kvmvr3z0TIi,呼斯楞
000LmQDJ1VpOie,The Cab
0039pU5Y2PA9OW,王晰
004AHHze1r2YUl,Approaching Nirvana
00489l610k75Z2,Lara梁心颐
003X8dpJ2wUlSm,花儿乐队
002RTS1t1j31Qs,Leessang (리쌍)
003fMsuZ3YF4tC,Anthem Lights (国歌灯)
000pa44q2hlpvM,东来东往
000UJvK14b9t54,蔡黄汝
0047Atwu2anPlX,Bebe Rexha
003VWf5147Vr5U,崔健
002T3P4w2n87aR,林志颖
0004IljS1RdiuR,许镜清
004Wf4iL0vPx8U,廖俊涛
004LVZEA1m6cPH,曾春年
001ngJED2j4nNl,严艺丹
000ybneU2V0E8K,Sarah Brightman (莎拉·布莱曼)
000Eqw823oivl5,Thomas Bergersen
001cH2lT4Uh8QS,Halsey
002SfPHq3JCBJQ,GOT7 (갓세븐)
003KdiUF32ZhAN,赵真
000ORrN70zDZX8,Craig David (克雷格·大卫)
0047PaaW1swgoy,Peter Roe
002Vg9vr3goPQe,二手玫瑰乐队
001OWH813jMuAN,Sweety
001nwdiK02hg0y,Pitbull (皮特保罗)
003BM23k3QwFes,Shayne Ward
001fo8aN060u1m,刘可
003Dw67a3p5KrW,火风
000Pecof1Www25,Sarah Connor
003V4sXr4Nwwqt,李慧珍
00200hSL2rBjeA,艺涛
00108Gf24fmMoj,袁成杰
000bfa1f0IWKn0,张悬
003LY9eU14Ed0W,蒋大为
003VubHu1UlxmE,斯琴高丽
004Djypr16KiM1,叶丽仪
003RPyFL0a0Sbr,许绍洋
003MEnA30tR5NX,亚东
004WKN8e0hVsIG,陈致逸
001Kxkva0VcY1N,Lovestoned
003XGKPF3lw4Nc,孝琳 (효린)
000cf1Zf2Hqe7t,Chris Medina
004FtTNW2b0tJi,雨宗林
003f83iB3b2KQ5,神马乐团
0010A1yo18iS0y,费翔
001Z043U01BqsW,曾轶可
003rn5xv2lSTgn,刘允乐
002qS3if49uvn0,仓木麻衣 (くらき まい)
001mwvqv18JtGT,董真
004fpiGa4G9ruC,梁朝伟
003QGNEe425Uag,秦博
003Qx1Bp1p840x,李殊
002blJ8r4GKVnn,陈琳
0016HGCv3wD5bJ,Yanni (雅尼)
000Eq9dU2OSFiA,王心雅
003IXj9V2CvtFg,樊凡
004KzHvS46zsGB,John Legend (约翰·传奇)
000X1K6U1jEUxC,韩雪
001jtoYf1xxZpv,刘美麟
003btwxm3w1fkq,安琥
001Zi8pD2Xj9jM,汪晨蕊
002dxaep1EaxzI,张明敏
001eWKy81dZfCs,黄渤
003XbbyD06iu1p,杨紫
001Jo2n914cEZz,Meghan Trainor
000foEm54CJUqL,BoA (宝儿)
000kGFi43au5bI,Whitney Houston
0040znUO08D9fS,阎维文
004fQ7q30mSD4Z,赖伟锋
000z1eIw0dinnc,BAAD (バード)
004LfgzR3pxV4q,洪卓立
003Tvhje005dCG,Adam Lambert
001a571Z0hwSLK,Kim Taylor
001sRYfD2wfN3E,MC梦 (MC몽)
0017stGM0PEDyI,S.E.N.S. (神思者)
004WDNFi2FPDVF,王童语
0034sj8B37mnmp,Fool's Garden (愚人花园乐队)
001kgZUT2YxpXA,龙井说唱
002CHNZ13MrwyQ,Girl's Day (걸스데이)
002YvZFo2BaNVH,T-Pain
004A3bmz3D07D8,陈洁丽
001dmX1l2wJmrf,Lindsey Stirling
002Lhrov3ZmGLu,小蓓蕾组合
000vQ30615oYXg,Melanie Martinez
003vpFiU2OKant,Ingrid Michaelson (英格丽·迈克尔森)
002IpEXh10j1A8,VaVa毛衍七
003VWCcU0RlmE7,史蒂文·黄 (Stevie Hoang)
004EkdTi07oRNB,Selena Gomez & The Scene (魔法少女席琳娜)
002L1Hsb0mD4IP,杜婧荧
001BP4HL2MYpNG,Idina Menzel
001cBTN803VDLz,缝纫机乐队
00418lWJ21JN1l,黄晓明
0020k6kb4cGdAi,龙飞
001nQ6d223etz0,陈少华
000KqlXD1cZZeW,何润东
001QAKQS343M5N,叶启田
004dLGS6189t4N,小少焱
003D43VN4RqyyC,侃侃
003bNN7x0objem,海生
001wCSAg4QBTJo,Secret Garden (神秘园)
004CxXVY3lFhrh,Don Omar (唐·奥马尔)
0000sS7Q2wV3Gl,Jason Mraz (杰森·玛耶兹)
001AuJfe2qAOev,Mark Petrie
003GmO8G2ne8oq,三无Marblue
002OfR3n1vx75j,葛林
001CyF7p06ujwC,CNBLUE (씨엔블루)
0007x1RE3c4jEk,初音未来 (初音ミク)
002hUpjJ3exMJA,林翠萍
0013TtMb2NQrlY,GD X TAEYANG
001V2dZJ4NsvOp,徐歌阳
000AIwoO1CXHCg,Ne-Yo (尼欧)
0005QapC34rEPi,Loco (로꼬)
004Pvr8Z480d3y,容中尔甲
003oIJmn2uTW5Z,方力申
0009wlWe44mnmQ,K.Will (케이윌)
001oAHAs0e6wBE,老猫
0024eQpY1PA486,江涛
001bAT7U34kJP0,赵照
000NdpYk2T8nCB,舞曲
00272D1a04KZNL,王丽坤
003vMTWV1YFOOz,李羿慧
001pxv2v4Olrcg,五条人
0020QhkE36IbmY,星弟
003WbXB94JnNEY,陈小云
002mbmmr4LL8Ef,泳儿
001Fwhkx1oRkH2,Mr FijiWiji
003vuteh1hLeW6,Richard Marx (理查德.马克斯)
000oI6bM0IeCg0,Dan + Shay
001lH4Rz0rnWGE,袁咏琳
000N3nfJ398H07,蔡卓妍
002dRmg72f2fkm,GFRIEND (여자친구)
004coWV04C5FCV,杨洋
003tHv3P3TfQAI,Sam Hunt
003roUqO1x3Myl,EXO-K (엑소케이)
003YQgHW3Hw05h,泰民 (태민)
0034Rf0m3fhWIJ,Dawin
001GagQv06BMLa,坂本龙一 (さかもと りゅういち)
000tBtTl22ucCg,黄雅莉
001r9gSh4HW230,望海高歌
000a9Zhs0oQmMy,Aki阿杰
002tafxY1wVzqX,杜德伟
001bS50i4GgTlZ,胡海泉
000sMqR84VZlDN,Leona Lewis (丽安娜·刘易斯)
002qVlUv43DJ3h,刘辰希
001bsZns078Teb,中岛美雪 (中島みゆき)
002Bl73E0Q5wZ7,Tiger JK (타이거 JK)
0024HSMz1yfolh,安来宁
003luIN32KPcj6,萧煌奇
002tPHTQ4KHAvO,m.o.v.e
0021Ljct4E3PeO,G-Eazy
001OOgSA1QyuDV,蔡国权
001mPydm1sS2HE,李瑨瑶
0038MLAY3J39s9,林妙可
002iUG5m0Vdgap,Capo Productions
002wWgEi3Yr061,郭采洁
001hWwYw4HT6hc,Alina Baraz (艾琳娜·巴拉兹)
003T0Ghz4KMK5W,三轮学 (Manack)
002cvlVj2g88OL,家家
004WBoDg0GjEcB,SHINee (샤이니)
003Umu5w0V7sl4,Ludovico Einaudi (鲁多维科·伊诺第)
003cdceS4GHSFr,Mario & Nesty (마리오&네스티)
002SBADT2mZk6E,陈星
000DAZTN1MIT1l,王馨平
002RWWeo3IkUaj,阿兰
003VvRDb4IIGeg,Key Sounds Label (キー・サウンズ・レーベル)
003g372k4Vhnwc,玖月奇迹
000BIEVV0HikXf,Eddy Kim (에디킴)
003K8Fd33QtWMb,李鑫一
004eV9tg4FkMMb,安东阳
000RcN3O3pLCLj,宮崎歩 (みやざき あゆみ)
001z4iu647AEs6,信
001rw1kJ0TXFGH,石头
004eMVZz3qRoP5,KOKIA (吉田亚纪子)
002sKzDa1sPEVY,蛋堡
002qPeYb49Yo0L,天籁天
003rPhtW0WpYPZ,吴静
004XAGWw2pOrha,Passenger
001YS2uE1TV9qy,蒋敦豪
0039PNMH4AdYZd,The Black Eyed Peas (黑眼豆豆)
0011Vvn22AhHoy,赵鹏
004adno23aS2J9,何炅
004P4J0D0bAzf3,ZARD (ザード)
002mgzCK3J7WBt,陈旭
001uZPp62MysCa,GD&TOP (权志龙&崔胜铉)
000kXLOf4P7WBj,苏三
002Tf3bV0hrUVH,亲子群星
003PpdCf0zOOYH,蕊希Erin
0032uSCI0vnqEK,孟子坤
0044y7uy2cWymk,潮音老李
003d1nKS0RYYTA,道一法师
001mzl8W0DSN6S,陈韵若
0037I0JG06Ue3O,朱克
003eL7xS1j0iBk,川井宪次 (かわい けんじ)
002ggyZs2NuEvE,The Downtown Fiction
0035ogqF0PRFH7,蓝琪儿
002o2pqM3EcP1U,王唯旖
003xkuV90Aswpy,徐海俏
003LQxkC3iukCr,崔天琪
002xwyjy1OtAWo,Hans Zimmer (汉斯.季默)
004CbeG32SIRnV,白举纲
000OdOub0Il51P,Bea Miller
002FliHF1E1pv4,ONE OK ROCK (ワンオクロック)
003k7nOP4ErAm8,Deorro
003f1yOU38TQ7z,赵咏华
002RPwsV25rk6a,Maria Arredondo
002p2Uo034oxBB,Vk
004ewmI322JMAK,蔡翊昇
0010xLU60CQVbP,爱乐团王超
004SPWtw0ExxdR,Steerner
001SCTJr2UHUcz,矶村由纪子 (磯村由紀子)
001fHe3P3HNKBJ,高姗
004bvfAT0fQxYe,罗震环
003MadTw0Z8v3s,Dr. Dre
004PT6gg3cLvxv,鹿乃 (かの)
003vRuaO0DV59w,潘广益
003KdH9e3FhJCs,朱铭捷
004JBBed2VrRGd,Vitas (维塔斯)
004ZpP8h2WiYcx,Blaxy Girls
000PvQw11mIVEK,苏诗丁
004bgQky25gz0g,SMiLE.dk (微笑姐妹)
002puRGj3jbdi7,关心妍
004e4amx1fRJUp,Ramin Djawadi (拉敏贾瓦迪)
000xxeBT2gL05b,Vexento
001qMYQk29R0to,胡伟立
004N8pCJ2r4K1w,V6 (ブイシックス)
0000dSqy1BCDEX,陈明真
001qOC9S113oJ2,高桥优 (たかはし ゆう)
004RSzRA1gVrth,曹越
004X8PtJ2ngoQc,千百顺
002GinqY0iCH9h,颜扬
001J99OK2689F4,Major Lazer
002zGErV35WYvq,无限王者团
000Y4rLC41QcV1,汪明荃
000x73QU0EhVwU,张翰
002RXUq04F4DHF,Walk Off the Earth
004UaX1n1X7bEa,周迅
000in2fg3O6W83,陈伟霆
001rsyQs4MMZvk,刘沁
0013cwBj21ZkY4,李茂山
001hxTAT4BJyn0,李承铉 (이승현)
003Mou2l4HUaFM,黄家强
001HKEpB0qVumk,江美琪
004SaJLr0QgOGz,WENDY
003PDwti3g1aa3,胡鸿钧
004cRD1k2n1Agg,Christina Perri
000FZ2n03q3Mez,孟可
003wWAnw0vUxu6,Paula DeAnda
00363cFe00LRQD,Zico (지코)
003rKhdA3bWsLd,陈晓东
001FcyzJ3m0hbQ,迪丽热巴
004LUMBW1Jwp1J,廖昌永
000WV0AI1hl4BN,贾青
002wcdcE3xE1Bl,霍建华
003foyq34XFFst,迟志强
000bFLxZ4GRBLA,Jay-Z
002H8Y1e2jcnbv,MYTH & ROID
0011C4aN0Es0ZU,玄觞
004P3b6W2VQWqw,EGOIST (エゴイスト)
002U3frd3qx69a,Usher (亚瑟小子)
002AVpLL3nUzF4,Sting
000wG7Zt1SVDBX,天门 (てんもん)
001msgSH2VxyfW,白雪
002eH25u1rj1Pa,MYNAME (마이네임)
002HvSvz4VYQ1A,元若蓝
00112BS42o7LjQ,Wonder Girls (원더걸스)
002dwW8C3cQtmC,晓月老板
002MFGc11jk2YC,艾索
002HeEGs0FzZya,田一龙
0009Sxdz11sr24,Dear Jane
002kIhOU33xmH4,Natasha Thomas
004FX6U70fgHL9,秦岚
002Mmx8k3P3qvq,苏瞳
002T2XBp3BTzXR,Gotye
003mSDWU1QWESv,Kenny G (肯尼基)
0006hKUC2vg6JD,The xx
002WB9w64VA0LU,Alessia Cara
001g9VzB1YTMdT,后海大鲨鱼
000sy57z3mdpyA,刘晨
003YkQuU3xhSwL,付娜
002wD2gJ1PQ10C,孟美岐
0006zT8k2WB35B,FTISLAND (에프티 아일랜드)
002G4iB42kFH8t,Demi Lovato (黛米·洛瓦托)
001WOIOE0K9Uf3,魏如萱
001UlmpX3PVpYk,董文华
003EeYSz3peC8Y,蒙面哥
000quag73Rfu0i,JC陈泳彤
0046CEfN3m9hyj,Lady A (战前女神)
000xo5u80sR7RU,Enya (恩雅)
002pWJ0w1uzQMx,Timeflies
003qEcqS2fc6KZ,Chris Brown (克里斯·布朗)
003H9inF3PuWMG,Jewel (珠儿)
0025E4lc1Jp2vj,侯旭
002qXxjQ20Kqyt,Linked Horizon
003wMgD21q5jVc,刘力扬
003k15Z24AY1uT,爱朵女孩
003bkIiH06Us4P,彭家丽
004BJyNV0GOm77,棒棒堂
004TfAHg2stYrs,Jason Derulo
003vSrlp0ujV6o,鹏泊
0000akr80SV6Eh,小野丽莎 (小野リサ)
003eLc0r0zpBzm,王程明
002dOalS38V3iH,Kevin Kern
002E2f671wzXyY,梦飞船
002Z6Enq3WRfgi,付笛声
000ept4n3i7zTz,Modern Talking
003vBmkb2aJrrl,欧得洋
003w19Il0kT5aE,蔡妍 (채연)
002tdMPu1KNCZU,糖糖
003yrv9B4JWX3W,少司命
004DyFZH25kUcz,贵族乐团
002CnS0Z4JXUEP,BOBO
003NhXGS3BUgCj,罗之豪
003MttY107zGjx,黄霑
001zc9ol1cfRzP,叶振棠
001x38cO3TPSE6,Sweetbox
001a36VJ4bO5TR,洪辰
003HECZl2Pht99,李济洲
001mb7mw1xpVxB,miss A (미쓰에이)
002tvW7Q0w3ine,彭筝
001jAyTU0ZGDlX,陆树铭
003XPv0w1P6iwv,LYn (린)
002eDSwP3xUirm,小青龙
003lTJ1u3lA6hv,王二妮
003oUwJ54CMqTT,阿宝
002LrOC70PHmBc,October (악토버)
000HaRHO4HacNR,Simon & Garfunkel (西蒙和加芬克尔)
001Go8pF38nKHs,hush！
0010behi47sqDp,SUPER JUNIOR-D&E (东海 & 银赫)
000YH1aW2ashnA,Lukas Graham
004LCG2p1Lf2o0,宋茜
004Zi1th1ukmJV,李谷一
001Xej061TRSi4,黄艺明
004IwG4B1GO295,张才人 (장재인)
002F0fhn0UUMDG,郑融
002sVe3d2hFvmX,段丽阳
003twq0b2WA5vG,Goose house (グースハウス)
003chNOH259kVC,波拉
003nfgPC3fTb0C,Basick (베이식)
0004jpfm0BKFv6,李宏毅
003OQSqA18ULIf,陈力
0044QiVJ2ALBrT,Dana Winner
0018bYjA4bdNNi,霍尊
002OgaL44OE7hI,Children's Christmas Favorites
003KkJA02whSAe,成学迅
0035YeKw4bqEUk,Stellar (스텔라)
001DgngT3YCu7G,宇宙少女 (우주소녀)
0008e8YZ15aBdL,王奕心
001rbe4h38XQBr,齐豫
000TdxKF120bIK,寐加岛
002v4cvG2dhjzo,Lorde (洛德)
001oK7xZ3nZamA,中国交响乐团
001O0x2c4GkEii,大雅
001bZjWR3bBuOL,温兆伦
003syZCv1lD3pf,蔡幸娟
001nMsEp1RMsiO,黄绮珊
003zk4SO1NYkqp,夜未央
001JEMqF2XxneI,张玉华 (Celest Chong)
002a8IcH2HiRkB,卓文萱
001WZX3a3Tpt7R,吉森信 (よしもり まこと)
001BhAX219ZCJb,Tamas Wells
001bRKBw3v1lvD,李春波
0007MXSo1voOqk,常艾非
000n1o3S1ZonzT,183club
000m8IbI4LBbBo,新街口组合
001a1vdk1ZAqmf,苏有朋
002ZwrKF3IFGtg,a_hisa
000W6PQu4JZWfe,张卫
0019ZGke4cTqhI,Tiësto (铁斯托)
001GGobu34UMSq,Ina Wroldsen
0017cIFq46aicM,阿牛
002Y0OUZ4LSXCK,小小浩
003i7RCQ0rnv7i,官云康
002ebg3X25FwUN,苏慧伦
002KHa421JobUQ,Emilia Rydberg
004PDasL1PgVYd,DJ威威
001YpeWE18tFes,爱缪 (あいみょん)
003Y98C04dlTYN,张玮
002hWlPJ2qEFvy,Elton John (艾尔顿·约翰)
002TUZ022TH9td,王筝
0024kYMS3QfQ8p,袁凤瑛
003m9yqZ2IvU5a,带泪的鱼(戴丽丽)
0045DPcu3Ra30S,纪晓斌
001xQCVl344gMB,SARA (姜世花)
004BEkqu2Oyx5R,Axero
002EGBM03dQZwD,B.o.B
001iSTXy3hPa5d,刘明湘
002YFECB3cNzVy,二龙湖浩哥
0005fo6f412Byi,何流
001aQqDy3htbS7,陈雷
004MARM80Vfqr9,李孝利 (이효리)
001lvqww1XYOSQ,雷婷
002T5vOC48A5zC,张艾嘉
000HV9mD3U8apY,Valentin (ヴァレンティン)
004LcXZN2GYrzw,贾乃亮
0038nXo43fClww,横山克 (よこやま まさる)
003x34tH3Enb6R,Frankmusik
000d4SBG1VnbqR,Maria
001wNJuP0jDECt,Greyson Chance (格雷森.迈克尔.蔡斯)
001CEwVd2eW7yI,Ella陈嘉桦
004N8FsQ4WfeWU,窦唯
000UMVXx1BMj2J,王建荣
003iSnza20JVfx,10cm (십센치)
001Gx4680VuDIT,出羽良彰 (でわ よしあき)
004Tu0h03OnCTF,孙悦
000I15yw3Cjjpx,黄鹤翔
002zf8FW4AHjbF,龚琳娜
003M7awh2857um,4MINUTE (포미닛)
003kOrzn4JjLTt,周冰倩
000AiOIq3Y5AFK,麦浚龙
002alGH32p8MRG,甲雍
004cIQS835VMb8,任立佳
001SLU0743XIX3,陈坤
000EwSOA2udDjs,孙晨
003dN6TN3vSsLv,I.O.I (아이오아이)
001iI8LW0ZRpXn,欧阳朵
000Xa4Ya0pGc8O,绪尘
001ZPjog37peB7,贾玲
001f0CIZ04Sh6X,王麟
004EoP1g2sL6pO,苏立生
003aimy84MvdqA,张紫宁
0005HNLy1FrzT8,郭美美
000d30RS4cjT6i,胡莎莎
002kJDgu1KMVQP,常石磊
0022qpDS3EZctk,Gummy (거미)
000Ba3ok3757PB,纵贯线
001qDxJb18rQ8c,李幸倪
002L0cg20LS8VP,洪真英 (홍진영)
00493hsy19IASE,蔡淳佳
001f8nbq3Wu7EQ,钟洁
003OJE7E2N24gf,doa
002asTZA0NAIIU,玉置浩二 (たまき こうじ)
001PuBNZ2T9swe,萱萱
003kJN1r16tgOt,Nicki Minaj (妮琪·米娜)
003fJxgn36jULV,Monsta X (몬스타엑스)
000qXspR1AJJCE,Sunnee杨芸晴
004K1KHI0uvEjd,中央人民广播电台少年广播合唱团
000xAYzB4SV3RQ,周润发
0028F2cT0zWp5a,张钰琪
0039Dmhi0dVZc9,邓超
002LIlYD0lml1t,东方红艳
002jnRPc3hdLLa,王志文
0027WKt61nkQr4,Yael Naïm
00328THz3yYR8C,陶晶莹
003o7OUi0ryTkN,王冰洋
000kKtZs46UaJv,LOKEY低调组合
001g1w2i2X87la,赵艺涵
000Z8yMj2MiZs4,艾怡良
000I21Wg1XFcbh,陈冰
0022vJv649R7V2,刘维
001SXh4n1oiXb4,彭丽丽
004E2Q1l1UVi0y,瓦其依合
000144ai1v2XnZ,Alexandra Stan
001wELbX1tO9es,林友树 (林ゆうき)
000sa4tT2iEMBA,橙光音乐
001n22wl3zCtvh,中央乐团合唱团
004DN9HB40oCAi,Bon Jovi (邦·乔维)
002U1A1j0hnmta,浪花兄弟
000uDR5P30kU8Z,风小筝
000aGmw90UirrR,Winky诗[赵景旭]
003ihUzC1icy0O,Steve Aoki (斯蒂夫·青木)
000lCf4N07IixO,Jocelyn Pook
001BjGfX1NZr4v,陈光荣
000x2GHf0UPPHm,李志辉
001gy2OU2BXAZ2,The Beatles (披头士)
003LYx6G0pOxxa,t.A.T.u.
003f5boI0Rmy8X,崔京浩
0016bOUI4U9rZi,Joel Hanson
001sAL0y1sEYC8,Rameses B
000oebb03HnM8w,东方神起 (동방신기)
003c7xPO25eqRv,push baby
001mZOMO3JeQJK,韦唯
002F9tu32hGpjw,DJ Project
002SCV534MbEsA,冰冰超人
00119SY526dIu7,郭少杰
000VMMKS0OQugn,Twenty One Pilots
003ay4zH401T84,夏天播放
003GCOTD01jbLj,D.O. (都暻秀)
004c3Sgw1mMsQ8,达达乐队
0045swlh08fCcx,杨栋梁
004WROsW0OjNeD,尧十三
003BAM511Yndmr,雨露
0005kXWP4Ji22E,石梅
000f0BYT3PEelv,渔圈
003smXnA01LLov,Josh Turner (乔什·特纳)
0003GUsP2IfFAX,黄贯中
002Roplw11e76c,青山黛玛 (青山テルマ)
002gYZwp3Vg6uI,于博雅
0041YLak0J15gN,Norah Jones (诺拉·琼斯)
0043iFGm1VTg01,Virtual Riot
000FI1360aGvjo,何曼婷
002BuQQU0LgazK,任盈盈
002yZ45h4WsN03,Skrillex
003pXi2D0deljw,汤宝如
0043y9ZF2uwGyv,曾一鸣
003dD4O11wzTuQ,可米小子
003n7Gl31ZVFIz,沈腾
000ghPgc20fiWN,顾峰
003Llh4H3fXzdt,自由派对
001FTJRV2JpL41,孙伯纶
002kY22E3e5YH7,王媛渊
002hhhwn0am9ZD,潘越云
004IAGwD0ifvkI,Diana Boncheva
001qb1cU0s3D3W,唐朝
0002HUu00pOob3,莫智钦
001bv3Vk0dtBlq,Italobrothers
003tnc2Y1rvO22,陈晓
002vseuu1nwxGO,饶天亮
0004WsSd2VkEva,索朗扎西
002yDWEa2UF4nh,张晶晶
000soMcg09h7YQ,郑国锋
002hqNtU16vZ0f,朱兴东
004IPRqr2thYg4,Fort Minor
002nnqtF0UjYQM,Otokaze
001MuuVI0VH1SC,郑绪岚
003QSIp92kSzDX,慕寒
003uTw0o4EKZZv,Czarina (俄国女皇)
000qJyjb0IHUJx,川子
00143oyS1BatzG,林志美
001dCZ5c0FlwOB,谢天笑
000lmLAM2vaDoB,何璐
003bCOTr22eAyZ,Zara Larsson (莎拉·拉尔森)
004VN9Ui1Omv94,言承旭
001ELuCx1qIxEv,MitiS
0015XVzg2XOZ2W,刘和刚
001apfQI12PYvq,董昱昆
001yGQTe44ZPVQ,林姗姗
003KOPTx16xpeC,张晓明
001Yqwot2M45VN,蒋志光
000YbRkV0mlSRq,Green Day (绿日乐队)
00169qYw1rkTNf,Matthew Lien (马修·连恩)
000VQjWD4MW73a,Ann Winsborn (安·温斯博恩)
001wZa5828IQZY,Ahxello
004Y7IjD0K1Ov6,熊天平
004SrBSd2tZ6oO,李嘉格
0030CXoT2xuQLd,周艳泓
001DJvYH0aHymZ,Maxwell
002UQ8cD0qSHK1,胖胖胖
003baX7T3ZIQ3j,平安
001zLsGS289421,Fefe Dobson
00279REG3gfjJz,林凡
0048m7HQ0nMjhv,李朝
000dVpJS2kpOyx,马常胜
001yRiRj3oZglU,王羽泽
004PziQO3R998J,刘恺名
001YMQJO2Av6y5,赖美云
0042kZuh1dgLre,二珂
000lLCqt2TLQKU,何晟铭
001ERyqQ0XDUIk,薛晓枫
002kAjGC1Em12u,Alicia Keys (艾莉西亚·凯斯)
000fyEgd2l304A,王崴
000DQnc22YnDJM,fripSide (フリップサイド)
0007fCbZ0127T8,Alvaro Soler (阿尔瓦罗·索莱尔)
0022eo0c4PLCxi,NINE PERCENT
000dICdj1hW7ab,霍勇
003GQ9c43GpaIc,Simple Plan (简单计划)
